genotype,file,behavior,start_time,duration
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,class_all_grooming,290.7,1.83300000000003
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,class_all_grooming,292.567,1.53300000000002
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,class_all_grooming,294.133,0.467000000000041
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,class_all_grooming,294.633,0.900000000000034
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,class_all_grooming,296.6,0.733000000000004
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,class_all_grooming,297.433,0.466999999999985
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,class_all_grooming,298.867,1.13299999999998
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,267.433,1.16700000000003
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,269.5,0.5
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,270.933,2.16700000000003
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,274.633,4.06700000000001
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,279.333,1.73399999999998
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,281.533,0.800000000000011
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,283.6,1
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,285.133,0.634000000000015
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,287.733,0.73399999999998
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,288.967,0.733000000000004
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,290.1,0.56699999999995
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,292.567,1.53300000000002
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,294.633,0.900000000000034
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,296.6,0.733000000000004
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,297.433,0.466999999999985
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,head,298.867,1.13299999999998
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,28.567,2.166
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,43.333,1.7
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,70,1.267
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,75,3.033
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,105.1,3.167
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,114.467,1.666
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,118.1,1.43300000000001
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,120.1,1.7
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,125.967,0.966000000000008
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,129.3,3.53299999999999
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,133.267,0.566000000000003
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,134.733,0.667000000000002
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,138.433,2
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,140.967,6.166
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,147.467,5.833
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,153.6,3.86700000000002
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,159.6,1.233
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,163.8,0.732999999999976
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,180.4,3.53299999999999
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,196.367,0.733000000000004
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,207.667,1.36599999999999
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,231.067,0.566000000000003
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,231.833,1.59999999999999
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,234.233,1.03399999999999
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,236.233,0.533999999999992
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,246.167,3.63300000000001
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,249.833,5.09999999999999
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,254.967,1.29999999999998
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,256.9,1.13300000000004
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,258.4,9
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,268.8,0.666999999999973
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,270.033,0.866999999999962
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,273.533,1.06700000000001
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,278.733,0.567000000000007
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,282.367,1.19999999999999
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,286.4,1.30000000000001
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,290.7,1.83300000000003
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,rubbing,294.133,0.467000000000041
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,thorax,191.467,4.86599999999999
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,thorax,205.6,2.06700000000001
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,thorax,209.3,12.367
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,thorax,236.933,8.30000000000001
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,wing,161.4,2.36699999999999
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,wing,164.767,14.5
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,wing,184.633,6.79999999999998
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,wing,197.333,8.23400000000001
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,wing,221.7,1.93300000000002
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,wing,224.7,6.333
All_SocIso_GH,EH250416_SocIso_3_Ch4_MRC.xlsx,wing,235.333,0.86699999999999
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,abdominal,168.2,0.867000000000019
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,50.3,1.633
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,74.967,2.26600000000001
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,80.5,7.56699999999999
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,95.867,1.39999999999999
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,124.167,3.566
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,160.533,7.03400000000002
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,168.2,0.867000000000019
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,169.1,1.733
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,170.867,0.866000000000014
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,171.767,0.566000000000003
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,172.667,0.5
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,173.3,0.532999999999987
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,173.967,0.699999999999989
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,174.733,2.59999999999999
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,177.367,0.63300000000001
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,178.3,3.09999999999999
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,181.433,0.400000000000006
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,182.1,1.13300000000001
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,183.733,4.56700000000001
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,191.3,0.632999999999981
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,193.4,0.400000000000006
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,193.833,0.667000000000002
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,194.533,0.434000000000026
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,195.667,0.165999999999997
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,195.867,0.800000000000011
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,196.7,0.832999999999998
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,197.8,0.799999999999983
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,198.633,0.933999999999997
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,199.6,0.832999999999998
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,200.7,0.767000000000024
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,214.9,2.93299999999999
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,class_all_grooming,274.867,0.83299999999997
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,head,191.3,0.632999999999981
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,head,193.4,0.400000000000006
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,head,194.533,0.434000000000026
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,head,195.667,0.165999999999997
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,head,196.7,0.832999999999998
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,head,197.8,0.799999999999983
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,head,199.6,0.832999999999998
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,head,200.7,0.767000000000024
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,50.3,1.633
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,74.967,2.26600000000001
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,80.5,7.56699999999999
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,95.867,1.39999999999999
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,124.167,3.566
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,160.533,7.03400000000002
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,169.1,1.733
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,171.767,0.566000000000003
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,173.3,0.532999999999987
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,173.967,0.699999999999989
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,177.367,0.63300000000001
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,181.433,0.400000000000006
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,193.833,0.667000000000002
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,195.867,0.800000000000011
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,198.633,0.933999999999997
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,214.9,2.93299999999999
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,rubbing,274.867,0.83299999999997
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,wing,170.867,0.866000000000014
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,wing,172.667,0.5
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,wing,174.733,2.59999999999999
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,wing,178.3,3.09999999999999
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,wing,182.1,1.13300000000001
All_SocIso_GH,EH250416_SocIso_3_Scoring_CH3_DL.xlsx,wing,183.733,4.56700000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,abdominal,2.1,0.233
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,abdominal,7.6,0.333
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,abdominal,61.967,0.765999999999998
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,abdominal,64.567,1.36600000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,abdominal,200.967,0.765999999999991
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,0.033,1.467
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,2.1,0.233
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,2.367,2.9
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,5.3,0.7
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,6.5,0.667
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,7.6,0.333
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,7.967,1.633
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,9.633,0.834000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,11.167,4.466
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,15.833,0.534000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,16.4,1.133
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,17.567,0.166
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,17.767,0.800000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,18.667,0.532999999999998
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,19.4,0.600000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,20.033,1.667
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,21.733,0.334
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,22.1,1.067
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,23.2,0.567
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,24.233,0.334
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,24.867,0.565999999999999
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,25.633,0.434000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,26.1,1.167
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,27.3,0.300000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,28,0.567
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,29.533,1.267
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,30.967,0.566000000000003
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,31.567,1.233
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,35.8,0.5
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,36.667,0.533000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,37.5,0.466999999999999
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,38.133,0.466999999999999
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,38.9,0.367000000000004
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,39.3,1.2
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,40.7,0.5
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,41.533,1.567
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,56.167,0.600000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,60.4,1.033
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,61.967,0.765999999999998
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,62.767,1.433
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,64.567,1.36600000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,65.967,0.733000000000004
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,68.167,2.26600000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,70.833,0.534000000000006
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,71.933,2
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,73.967,0.866
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,174.367,1.833
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,176.6,1.56700000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,178.6,1.93299999999999
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,180.733,0.466999999999985
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,181.4,0.632999999999981
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,182.2,3.80000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,186.7,2.80000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,189.967,1.73299999999998
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,192,0.300000000000011
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,192.333,2.59999999999999
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,198.967,0.665999999999997
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,200.2,0.5
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,200.967,0.765999999999991
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,201.767,1.70000000000002
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,203.5,1.13300000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,204.9,2.46699999999998
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,207.4,0.733000000000004
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,208.433,1.834
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,210.3,0.766999999999996
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,211.333,7.86699999999999
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,219.233,0.834000000000003
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,220.867,0.63300000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,258.733,0.867000000000019
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,259.867,0.83299999999997
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,291.2,1.16700000000003
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,class_all_grooming,292.6,0.599999999999966
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,15.833,0.534000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,17.567,0.166
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,18.667,0.532999999999998
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,19.4,0.600000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,21.733,0.334
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,23.2,0.567
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,24.233,0.334
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,24.867,0.565999999999999
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,25.633,0.434000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,27.3,0.300000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,28,0.567
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,30.967,0.566000000000003
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,35.8,0.5
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,36.667,0.533000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,37.5,0.466999999999999
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,38.133,0.466999999999999
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,38.9,0.367000000000004
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,40.7,0.5
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,41.533,1.567
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,181.4,0.632999999999981
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,head,192,0.300000000000011
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,0.033,1.467
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,5.3,0.7
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,6.5,0.667
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,9.633,0.834000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,11.167,4.466
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,16.4,1.133
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,17.767,0.800000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,20.033,1.667
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,22.1,1.067
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,26.1,1.167
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,29.533,1.267
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,31.567,1.233
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,39.3,1.2
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,56.167,0.600000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,60.4,1.033
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,62.767,1.433
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,65.967,0.733000000000004
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,73.967,0.866
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,174.367,1.833
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,176.6,1.56700000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,178.6,1.93299999999999
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,180.733,0.466999999999985
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,182.2,3.80000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,186.7,2.80000000000001
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,189.967,1.73299999999998
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,192.333,2.59999999999999
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,198.967,0.665999999999997
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,200.2,0.5
All_SocIso_GH,EH250416_SocIso_4_Ch3_MRC.xlsx,rubbing,203.5,1.13300000000001
